x,y,Aspect,ELEV,FRG,K_Factor,MAP,MAT,NDVI,NLCD,Silt_Clay,Slope,TPI,NLCD,SOC
-695285,2413795,158.1450653,1275.943726,2,0.308750004,421.9217224,6.967864513,0.513353467,6,50.41249847,4.923660278,0.366739839,1,9.299698737223
-695285,1983795,169.4592285,1489.006958,2,0.238571435,342.4865417,9.083877563,0.331804335,6,46.9642868,1.103685021,0.034752917,1,3.48888347760198
-875285,2423795,132.2011414,2787.335693,4,0.181799993,646.8659058,0.565950036,0.531013489,4,43.00400162,10.11094379,1.053339481,4,10.2784131290303
-1225285,2213795,164.7516632,1965.986694,4,0.238064513,361.1735229,4.068548203,0.457009643,5,61.15268707,6.475549698,-1.628928423,2,7.31118431110734
-745285,1193795,160.4701233,1192.985962,2,0.197244897,384.2232971,14.76301003,0.294420779,5,19.17551041,1.047639489,0.010233765,2,2.02036696098654
-315285,1783795,158.0722504,699.0772095,2,0.31695652,581.9840088,11.75282574,0.444095701,6,74.51630402,1.628158092,0.028051348,1,6.46420720520816
-965285,1913795,186.2706757,3204.645996,3,0.17072916,1074.218384,0.771041751,0.537521899,6,57.98229218,10.92210674,8.513355255,1,7.48361071278354
-485285,1833795,151.8158875,1105.781982,2,0.319999993,498.966217,10.61542988,0.491778284,7,88.21935272,1.10082078,-0.38445884,3,6.32485188850258
-715285,2303795,199.7549133,1357.3573,2,0.319191933,329.4164734,7.685909271,0.325312763,5,41.28585815,2.559442997,-0.190340728,2,3.56201307832016
-685285,1793795,137.4189911,1789.827271,2,0.209130436,384.4233398,8.616195679,0.391981661,6,39.82391357,1.989136457,-0.212893888,1,4.28667081791107
-155285,1783795,168.6078644,408.1253967,2,0.35214287,782.984375,12.75010204,0.615082681,6,68.52346802,2.205650568,0.479059935,1,9.96991034803451
-795285,1833795,173.4735565,2408.793945,1,0.136597931,499.172699,6.943041325,0.347650856,4,32.12886429,12.55169392,-11.08956337,4,5.68720875008515
-715285,2053795,135.2631378,1786.925903,2,0.170000002,409.4708557,7.778969288,0.392697871,6,43.79999924,1.590144396,0.009257959,1,4.29705846687503
-1235285,2153795,196.5117645,2099.57373,4,0.371413052,312.1818237,4.513315201,0.305704653,5,64.31521606,7.545164585,0.996524215,2,7.09196501965302
-855285,1503795,184.2173767,2648.573486,3,0.200000003,561.2147217,5.818030357,0.646559417,4,56.55858612,12.77087688,-6.691503525,4,6.27707912850793
-355285,1843795,162.9144592,781.8259888,2,0.319999993,547.3152466,11.23282814,0.495271355,7,81.66161346,2.09890914,0.174832731,3,4.15290872231795
-895285,1123795,155.1270599,2502.848633,1,0.286300004,644.4274292,8.079899788,0.634522319,4,63.30199814,14.7520647,2.640417099,4,9.89247300855867
-245285,1753795,135.4506073,559.4873047,2,0.319999993,656.3297729,12.40940189,0.516575038,6,81.35326385,1.700166821,-0.559885919,1,7.58173383686728
-985285,1733795,168.5544128,3339.13208,4,0.154693872,683.2556152,0.648928583,0.546803415,4,51.37551117,17.92950439,13.46402168,4,10.1480930372479
-245285,1643795,141.3736725,604.6051025,2,0.170000002,673.4384766,13.30770397,0.653572261,7,28.5,0.951618195,0.122853182,3,5.60484898105839
-835285,1723795,138.0954437,3067.449463,3,0.132300004,631.1914673,1.87014997,0.569879591,4,38.9640007,18.99560738,18.7457943,4,14.3432984085876
-1045285,2033795,132.3854065,1979.351685,4,0.2852,324.5101013,6.996500015,0.244654924,5,32.89199829,4.974825382,3.344956636,2,3.27352089600153
-675285,2443795,172.5901489,1250.887573,2,0.3012245,457.4244995,6.811683655,0.582386196,4,49.31224442,6.798400402,-2.095144749,4,8.86817805308679
-1205285,2253795,203.3588867,2468.856689,5,0.050000001,762.3972168,2.479049921,0.636909783,4,48.09899902,15.90714169,-12.20296383,4,19.5499401240893
-885285,1043795,146.3873138,1382.557617,2,0.1215,290.8857117,15.44769955,0.184035927,5,69.8259964,3.495853662,1.156140208,2,5.09819872320471
-445285,1803795,157.3752899,1006.581421,2,0.319999993,499.7794189,11.0207653,0.404900014,7,88.38775635,1.024707198,0.803089142,3,7.87000880735149
64715,1833795,162.3476257,321.8993835,2,0.318749994,948.7018433,12.23807335,0.735897958,7,76.3989563,2.292004585,1.216513276,3,10.4192051675186
-1105285,1543795,200.1191406,1707.928955,4,0.335999995,212.1820984,11.1885004,0.12467619,5,35.25999832,1.764418721,0.117509834,2,1.47340800055454
-1075285,1563795,146.4977722,1841.526855,4,0.370000005,245.9064484,10.38050461,0.186634794,5,35.2808075,2.004318714,-1.149682403,2,2.30686375667913
-855285,2363795,161.0540771,1578.212891,2,0.321170211,360.3947449,7.332021236,0.314398974,5,57.75957489,3.981593847,2.51241231,2,6.25459105400316
-995285,2133795,170.2216949,2073.575684,4,0.301874995,189.0787506,5.307395935,0.177141726,5,52.75,1.600775719,1.825633645,2,2.63681086248811
-835285,2193795,149.2153015,2168.484131,4,0.319999993,332.1435242,4.096082687,0.267470986,5,47.1247406,2.387714148,0.422482282,2,3.52496342560623
-695285,1953795,160.5091858,1391.212158,2,0.107246377,354.7333374,9.593115807,0.435750186,6,11.74927521,1.184030175,-0.228381887,1,2.02256637919541
-1005285,1163795,247.5606842,1530.543091,3,0.208499998,299.3345947,14.43354988,0.186050162,5,36.04000092,1.712971807,-0.704097688,2,2.11321094464806
-1125285,1573795,124.5798416,1673.328613,132,0.353571415,185.8718414,11.4568882,0.124902956,5,43.24898148,1.845703721,-0.797796547,2,2.65504877043422
-375285,1703795,132.5884399,820.3011475,2,0.319999993,533.5797729,12.19114971,0.432941675,7,73.12599945,1.612852335,-0.214893252,3,5.90223981206995
-915285,1313795,162.3573151,1985.296265,2,0.127000004,416.0978088,10.45510006,0.247613266,6,54.96500015,2.543009043,1.453091025,1,3.2651292372314
-125285,1633795,155.9013367,412.0171204,2,0.303181827,805.329834,13.59306812,0.52660495,6,54.39545441,0.916538,0.502186835,1,4.66420576016525
-935285,2463795,201.5520477,1588.020752,4,0.376530617,365.9674683,7.207040787,0.244562432,5,57.43367386,7.172221184,-5.797120571,2,4.36597491207986
-1145285,2233795,175.9052277,2165.88916,4,0.319999993,251.0879669,2.447050095,0.174781546,5,44.52700043,5.835773945,2.268719196,2,3.84825235039557
-995285,1133795,221.2647095,1462.689575,5,0.1664,311.9425964,15.22175026,0.21716027,5,23.18000031,1.864698172,-0.364015937,2,1.56487942978303
-695285,1503795,168.6143646,1818.241699,2,0.357300013,419.7908936,10.23805046,0.322716504,6,63.24700165,3.214974642,-0.802129328,1,4.58561290218598
-845285,1903795,186.3206482,3391.979492,5,0.073648646,682.7775269,0.330810755,0.601238728,4,36.16756821,23.36101151,-31.75780487,4,22.451298234402
-195285,1593795,163.4595947,488.4332581,2,0.200000003,768.0802002,13.86037254,0.53211993,6,40.06808472,1.744893432,0.731927276,1,3.38709408090915
-825285,1193795,125.2139816,1393.500244,2,0.126699999,363.7376099,14.27425003,0.237100616,5,61.95999908,3.142269373,-0.631116092,2,3.08270474054522
-1115285,2233795,144.7947845,2131.994385,4,0.329183668,240.0684357,2.365357161,0.17044273,5,44.51836777,1.280188441,-0.542114675,2,3.38671521160366
-75285,1863795,148.7749634,392.7930603,2,0.360000014,809.9672852,11.8826313,0.642060041,7,77.99157715,2.269681931,-0.763868928,3,8.94081341143398
-1055285,1283795,132.472229,2188.470947,3,0.335656554,341.1442566,9.055101395,0.216469437,5,41.95555496,1.254158258,-1.285797596,2,4.74606108785839
-1035285,1133795,180.9252625,1378.81897,3,0.152551025,301.8707275,15.91913223,0.176524505,5,42.75816345,5.797012329,0.431039035,2,2.22146576690888
-705285,1573795,164.0830688,2077.683838,4,0.330101013,460.4526367,8.803535461,0.616299927,5,49.89899063,9.443342209,6.607322693,2,9.40718756927894
-1085285,2243795,191.1237335,2243.992676,4,0.240600005,303.2163086,2.215800047,0.283294201,5,37.95999908,3.538156509,-2.315172672,2,3.83455146951233
-965285,2003795,170.9940491,1975.638184,4,0.319999993,369.3954773,5.918353558,0.420161158,5,65,5.040336609,2.146447897,2,10.2739404520664
-45285,1583795,162.1135864,372.7590027,2,0.327575743,939.8331299,13.93924236,0.683830798,6,82.67373657,2.850065231,0.002716253,1,12.8629676711942
-1055285,1063795,212.4496307,1313.45813,2,0.168799996,253.8382721,16.42354965,0.196810186,5,40.67599869,1.653811812,-1.53875792,2,1.4502150087652
-1065285,1143795,137.8424835,1497.46875,2,0.180800006,317.7229919,15.05500031,0.191746563,5,40.92399979,4.879283905,1.501798153,2,2.94489992070096
-925285,1793795,197.3006439,2970.210938,3,0.143020838,523.5764771,2.798802137,0.577355087,4,42.99583435,15.00358772,-5.240873814,4,6.68906747147081
-525285,1823795,131.8188782,1235.94104,2,0.319999993,443.5501404,10.5605154,0.455001831,7,85.23092651,1.246403694,-0.003283753,3,5.7568523719272
-655285,1743795,162.419281,1446.141235,2,0.351770848,326.6488037,10.60989571,0.253867298,6,66.56874847,1.304995894,1.078315735,1,4.83924291865348
-405285,1793795,149.4594574,896.3076782,2,0.319999993,522.6516724,11.25767994,0.467095226,7,85.21958923,1.266283989,-0.448625058,3,6.31805776954958
-1045285,1873795,134.4573059,1649.893311,4,0.319120884,298.2607727,10.26538467,0.278514802,5,53.09450531,9.399725914,-2.540087223,2,0.960634788659474
-1175285,2403795,157.1157227,2243.383789,4,0.146874994,1020.042236,1.18324995,0.504519999,5,51.70624924,19.41356659,6.109728336,2,11.9678290490428
-805285,2303795,144.391983,1717.28479,2,0.303000003,350.1773071,6.475399971,0.346449524,6,46.58300018,3.676404476,2.944645166,1,6.27239740849786
-165285,1713795,147.4860229,492.9065552,2,0.319375008,767.5706787,12.99432278,0.572924912,6,71.50624847,1.653061986,0.080058634,1,7.55599464481136
-1045285,2433795,132.1947784,2426.597656,4,0.212200001,570.395813,2.547199965,0.489618003,5,57.00500107,11.76716995,-1.331243753,2,9.5545225153135
-215285,1563795,164.7494659,427.0106201,2,0.365876287,751.5793457,14.56711388,0.397750556,7,82.62062073,1.128486872,0.111919194,3,4.34102816063118
-865285,1493795,177.7711182,2601.936035,3,0.160606056,491.1123352,6.320706844,0.606539905,4,56.22525406,10.44464016,5.159536362,4,6.99518766096273
-775285,1253795,158.000824,1256.487183,2,0.4384,350.2553101,14.60865021,0.210969165,6,62.95199966,2.025633335,0.818067372,1,3.06582514697601
-965285,1773795,176.1508636,2568.416748,3,0.227682933,349.4072266,4.593841553,0.364511669,5,53.82561111,16.05340004,7.788912296,2,5.65420423152156
-1145285,1523795,172.8020325,2580.380127,1,0.242799997,574.3551025,5.601449966,0.560192347,4,32.02799988,10.20534134,6.164215565,4,9.23724948218644
-925285,1193795,234.7232513,1563.064819,3,0.363030314,351.3548584,14.06510067,0.214111462,5,51.55858612,4.281833649,0.734704554,2,1.98657290601018
-1205285,2373795,169.580307,2476.885498,4,0.098070174,1066.542847,2.221929789,0.677168965,4,56.26315689,19.41049957,-6.780606747,4,16.0681583854411
-875285,2453795,148.0489655,1896.323853,1,0.260500014,605.1724243,5.170050144,0.657906234,4,55.73199844,14.58434105,-3.101523399,4,12.3216605218892
-1105285,1323795,193.8055573,2317.490723,1,0.2491,368.2008057,8.189599991,0.283793569,5,38.42100143,2.635037899,-1.433990479,2,3.46268458351341
-1145285,1343795,180.7679291,2077.175293,3,0.227200001,282.1085205,9.501150131,0.226888984,5,53.73199844,5.260560513,0.499303907,2,2.09333840980545
-25285,1773795,161.2080841,368.1755066,2,0.326382965,899.4817505,12.43595791,0.733724773,6,83.58404541,3.812701225,-1.786845326,1,12.8664943069532
-595285,1793795,162.6964874,1443.275879,2,0.268453598,409.7302246,9.878917694,0.382201105,6,53.25257874,1.467180848,-0.277523249,1,3.49833167986722
-1065285,1053795,201.2764893,1258.467163,2,0.233899996,252.8739929,16.68449974,0.176991984,5,40.54700089,1.425769925,-0.588555157,2,1.37242923013006
-1105285,1943795,222.065506,1945.919556,3,0.200000003,303.680481,8.258088112,0.252825916,5,50.91764832,10.72766113,1.02500093,2,2.71963756696801
-1085285,1933795,181.3247833,2141.447754,3,0.207200006,391.361908,7.409450054,0.424731493,4,53.33000183,12.81991386,-5.263885021,4,5.19735710575231
-765285,1203795,221.6652069,1143.892212,2,0.328367352,368.3505249,15.18142891,0.253084064,5,45.72040939,1.42661345,0.197527558,2,0.525524578383482
-1025285,1103795,182.4652863,1377.5271,133,0.134499997,281.0563049,16.39800072,0.174152523,5,46.46300125,5.892882347,-0.621851802,2,2.059136329698
-1135285,1093795,170.8565063,1424.378052,2,0.257395834,302.896698,15.17828083,0.194054604,5,42.63750076,1.744409442,-0.15893881,2,1.43654207433073
-285285,1713795,185.7464447,647.6720581,2,0.319999993,613.7539063,12.62651062,0.517869294,6,81.375,1.770004511,0.473358631,1,7.71539922982394
-915285,2303795,204.1899567,1924.190063,4,0.263737381,235.8166809,5.653030396,0.198905066,5,48.61212158,3.334107161,-3.581224203,2,2.53238860130659
-885285,2293795,162.8519592,1721.962036,2,0.358888894,297.0151672,6.908232212,0.219411448,6,58.09899139,2.754801273,-1.734025121,1,2.69914610589483
-775285,1353795,170.3857422,1459.501587,2,0.298367351,393.4120483,13.70734692,0.243449703,6,35.44693756,2.239217043,-0.096880026,1,2.51254774636832
-735285,1083795,184.1750488,1048.769165,2,0.163800001,352.734314,16.61084938,0.258623034,5,15.81700039,1.253692865,1.629005432,2,1.38924901259086
-475285,1573795,159.6574707,969.302002,2,0.178383842,467.1341553,12.94106102,0.601181269,7,23.36262703,0.960182965,0.202598095,3,6.04925791534611
-805285,1723795,185.2391357,2668.624023,3,0.069793813,505.95755,5.233092785,0.450625777,6,35.58556747,8.50104332,-0.942748964,1,9.2592148990506
-1065285,1773795,213.9698944,2571.932129,3,0.250699997,710.1225586,6.381700039,0.734142184,4,59.50299835,8.46352005,2.805634499,4,11.8383837076742
-645285,2393795,204.4010468,1790.72876,1,0.370000005,611.1077271,4.615550041,0.75642395,4,68.7440033,7.533218861,-0.925777495,4,10.8856804146152
-875285,2393795,138.5288849,2528.825684,4,0.247999996,533.7575073,2.138849974,0.601850927,4,39.90000153,7.110517502,1.516786098,4,10.7995509506125
-1085285,1163795,149.5713501,2083.907471,3,0.129999995,596.9368286,11.7177496,0.447385192,4,49.52000046,16.46134377,-12.12149906,4,7.47057877595898
14715,1873795,160.6340332,388.4125366,2,0.370000005,885.5159302,11.50046539,0.712424338,7,73.57093048,2.14168191,0.615199566,3,10.953426323401
-1145285,2363795,142.9497528,2660.852295,5,0.100526318,607.5384521,0.47589463,0.613379359,4,44.57368469,12.48146248,-0.639320314,4,12.6186934648801
-485285,1583795,133.5050659,984.7870483,2,0.240860209,457.5474854,12.86844063,0.43697539,7,46.6634407,0.890052736,0.130169556,3,4.58944653432218
-505285,1943795,107.8999863,1106.877808,2,0.180000007,463.6470032,10.25500011,0.593401492,7,21.20000076,0.948687911,-2.339135647,3,7.30018312315342
-395285,1613795,120.4636383,846.2496948,2,0.331979156,528.2319946,12.63604164,0.610755742,7,74.86875153,0.934213698,0.042417042,3,6.26319802443269
-1135285,1063795,140.2518768,1472.281128,2,0.134499997,307.7723999,15.12125015,0.178502232,5,54.89500046,3.038888693,-1.505255342,2,2.15727358896124
-665285,1543795,171.5651703,1736.610718,2,0.193399996,421.6940918,10.71700001,0.344148248,6,48.25,4.03920126,1.592532039,1,3.84158196026341
-1045285,1983795,199.1568604,1848.622314,4,0.339899987,331.7408142,7.536550045,0.261325032,5,60.91400146,7.358257771,0.44580406,2,4.86482923987882
-795285,1613795,132.9260101,2883.766846,3,0.1875,663.4373169,4.781927109,0.677294433,4,36.77500153,16.23775101,3.637610912,4,11.5110538775128
-755285,2333795,141.2633972,1485.535034,2,0.319999993,324.578186,6.978449821,0.321799695,5,47.97999954,1.624822617,-0.57865268,2,6.36231408819446
-815285,1303795,154.4549561,1668.477783,2,0.370000005,366.1252136,12.76659966,0.253808796,6,54.86000061,1.551374316,0.157055214,1,2.55890119182275
-775285,1593795,157.6419983,2272.469482,3,0.146391749,495.3379822,8.540670395,0.558439732,4,35.96907043,12.45221043,4.143772125,4,5.73351796967912
-795285,1803795,176.5388641,2669.459961,3,0.058247421,405.2114868,4.096391678,0.494411409,4,35.09484482,5.877120018,-1.006525874,4,10.3468659121755
-1175285,2473795,161.5338898,2462.721436,5,0.194285721,905.0341797,0.65530616,0.564565063,4,55.79387665,5.942254543,0.547269821,4,10.0695543529219
-15285,1583795,170.7197876,306.7015686,1,0.383265316,1013.974854,13.81173515,0.72742337,6,70.19898224,2.396735191,0.636203945,1,12.2789021894421
-1065285,1953795,176.4254761,2246.003906,3,0.201199993,477.0202026,6.484799862,0.504475951,4,52.31299973,14.62140656,7.301391125,4,5.98365536849953
104715,1623795,164.9904938,295.6928406,2,0.275326073,1136.330688,13.7659235,0.720091879,7,79.56413269,1.580040097,0.594900489,3,8.57173700999176
-675285,1073795,148.1715393,1077.397339,2,0.170000002,385.4989014,16.28464699,0.281070232,5,14.38484859,1.459420323,0.564722419,2,2.10304028406874
-875285,1783795,105.123703,2863.0354,3,0.161428571,383.3701172,3.410000086,0.465977192,4,35.72755051,16.51425934,10.21223354,4,7.44296571501731
-785285,1673795,172.9579315,2253.265137,3,0.12676768,499.7944641,7.820555687,0.353889346,6,46.95858765,9.808605194,-0.438049734,1,2.94655863022362
-915285,1863795,157.7641296,2998.662842,4,0.141170219,601.828186,2.671489239,0.716291249,4,42.28191376,19.03767586,8.280773163,4,14.8510510813477
-635285,2423795,107.496933,1111.595825,2,0.394800007,498.2578125,7.667600155,0.520228326,5,75.7480011,3.834187031,-5.498000622,2,9.30813858287203
-865285,2103795,176.732193,2582.449951,3,0.212525249,606.7332764,2.645757437,0.646157622,4,40.76969528,5.709973335,-2.048182964,4,9.76025551578252
-875285,1773795,116.9169693,2722.626709,3,0.142421052,313.0541077,4.878684044,0.479989767,4,35.08631516,10.04174423,-2.068176746,4,7.82210023876943
-795285,1593795,166.1791077,2701.731689,3,0.167575762,560.175293,6.139595985,0.575229168,4,38.83333206,12.17517567,-7.248455524,4,7.01695514793138
-725285,2483795,188.6700897,1138.218994,2,0.358636349,391.4221802,7.12681818,0.426575691,6,62.65000153,5.693599701,1.563293695,1,8.38156586276914
-675285,1783795,147.5330353,1674.620728,2,0.213043481,373.3766174,9.172119141,0.340693623,6,41.32500076,1.818567038,-0.05599786,1,3.13455760915619
-575285,1603795,142.9352875,1318.739868,2,0.237083331,434.4359741,12.08807278,0.363359451,6,48.02708435,1.274408937,0.480269611,1,3.56717624238534
-895285,1153795,156.5198059,2494.091797,1,0.269400001,697.0344849,8.152700424,0.654231787,4,66.20200348,12.67917824,-7.485105038,4,8.75381369010514
-845285,2203795,193.2779694,2130.212402,4,0.339148939,383.8154907,5.13765955,0.290874362,5,55.45531845,6.44268322,-1.0141958,2,5.20160802437596
-685285,1973795,183.0236969,1457.421143,2,0.296458334,354.8478394,9.253072739,0.340537846,6,48.42708206,1.664623141,-0.761565447,1,3.2660835207875
-215285,1713795,140.7887726,542.6036987,2,0.387731969,692.2258301,13.05252552,0.517911732,7,75.55773163,0.798063993,-0.119550787,3,6.08440529970571
-1055285,1733795,186.5947723,2511.32251,3,0.257200003,537.8482056,5.556350231,0.579661846,4,63.58399963,13.16593647,-3.260693789,4,7.02477325331989
-665285,1993795,157.6660767,1484.855591,2,0.239896908,371.5242615,8.912319183,0.373937845,6,47.86082458,1.984473825,-0.491407365,1,4.78970999897755
-455285,1873795,141.0942383,1013.016724,2,0.319999993,538.2312622,10.71058464,0.468060344,7,87.20106506,1.656208396,-0.351218402,3,6.68962281887325
-1095285,1633795,188.394104,1932.538086,3,0.274300009,347.2355957,9.980600357,0.287362456,5,52.06700134,14.11925411,-4.385397911,2,2.86693370256563
-875285,1303795,162.2834015,1913.908081,2,0.370000005,391.1933899,10.91985035,0.250307977,6,56.5909996,1.822941661,-0.483526051,1,4.04189026453665
-135285,1613795,165.2863617,410.1402893,2,0.366559148,806.5957642,13.92284966,0.503121257,7,68.14193726,0.933156729,0.089041688,3,5.39840415390377
-315285,1703795,163.3753052,684.9463501,2,0.319999993,569.0808716,12.5852108,0.430945724,7,81.40000153,1.191684842,0.610910773,3,5.69621362123468
-725285,2113795,166.7043915,1675.305054,2,0.322688162,406.9291077,7.985913754,0.36038202,6,37.19462204,2.081707239,0.365538269,1,5.60454100542968
-1015285,2443795,151.4109039,1629.691284,4,0.319999993,261.3726807,6.724690914,0.231865361,5,49.92474365,3.898355484,-0.155254543,2,2.56276600817094
64715,1843795,154.1358185,317.1136475,2,0.32364583,946.4889526,12.10687542,0.768986404,7,79.19895935,2.632703066,1.29543221,3,8.92630430813096
-775285,1583795,159.8347931,2389.817871,3,0.150000006,512.3892822,7.78494978,0.579657376,4,34.09999847,8.244813919,-3.726306677,4,5.61191139261141
-225285,1783795,159.1891174,506.6518555,2,0.319999993,669.3209839,12.25273228,0.560221314,6,81.44742584,2.878669739,-0.205297008,1,10.9892347805117
-665285,2123795,158.9772949,1283.830933,2,0.293731332,382.1655579,8.868955612,0.482278228,6,31.88805962,1.519884586,0.239107758,1,6.08030624423208
-535285,1833795,150.2116241,1249.850098,2,0.326808512,446.3731384,10.49813843,0.437970906,7,83.44680786,1.170576453,0.032721616,3,5.06727196886148
-815285,1683795,141.3242645,2618.303711,3,0.135937497,420.1631775,5.504323006,0.477550089,4,42.09791565,7.985294342,-4.011372089,4,7.67611585651656
-215285,1833795,145.0906525,466.2697144,2,0.319999993,671.4984741,11.72768402,0.491293132,7,81.72737122,1.206157923,-0.507322073,3,7.92769629771423
-175285,1633795,147.7458954,472.8527222,2,0.200000003,780.5007324,13.68921089,0.50965941,7,36.42842102,1.324523091,-0.199416474,3,4.50801089300648
-935285,1643795,184.3191528,3419.169434,4,0.12358696,1323.613403,-0.242119521,0.535992205,4,51.24456406,21.07514763,29.91514778,4,16.2879100324123
-935285,1163795,196.2700653,1299.053101,133,0.390606046,275.0220337,15.85843468,0.197218478,5,64.15454865,0.819934905,-0.049221706,2,2.23763892918822
-1055285,1183795,141.2690735,1522.238647,133,0.231000006,274.7683105,14.79374981,0.170607865,5,44.47999954,4.491535187,-2.174119711,2,2.92084202790337
-835285,1383795,150.7846375,1769.842407,2,0.153999999,417.8327942,11.55045033,0.289609075,6,38.49000168,3.5534935,-2.13498807,1,3.39947747244472
-655285,2253795,143.3752899,1249.629761,2,0.370000005,409.4755859,7.967133999,0.370549828,6,78,2.799628735,0.633405864,1,8.50463068610601
-1145285,2113795,134.521347,1982.482178,4,0.319999993,239.0809479,6.342150211,0.152514026,5,36.40000153,2.195709467,-1.183162093,2,2.45265270608613
-775285,1733795,161.2851257,1614.340088,2,0.295306116,336.6878662,10.98938751,0.263411194,6,74.44081879,2.330950022,-0.706358969,1,5.07987977707128
-1055285,1853795,214.4818268,1667.428955,3,0.209999993,305.1908264,10.65576935,0.302881002,5,48.84725189,10.17412472,5.103932381,2,2.18665296687042
-515285,1643795,145.7105408,1054.420898,2,0.296000004,432.7995911,12.42755032,0.407964021,7,67.51999664,0.73578161,-0.065964133,3,3.61390855153247
-65285,1613795,170.8034363,433.2064209,2,0.388297886,909.098877,13.51260662,0.673776269,6,81.97766113,1.360996485,0.043612868,1,14.9801858419885
-935285,1293795,194.8327026,1991.58374,1,0.114399999,427.2376099,10.97859955,0.297516316,5,49.47600174,4.464932919,0.615938485,2,2.78239729772019
-115285,1643795,177.6400604,426.1737061,2,0.289870143,830.220459,13.50772762,0.589075387,6,80.89090729,1.034561634,-0.560392857,1,4.87088924918706
-1175285,1343795,157.4505005,1987.499756,3,0.359600008,271.6231995,9.905150414,0.182293862,5,43.50400162,3.449350119,1.200728774,2,2.29702609699412
-985285,1833795,164.8981628,2454.901367,3,0.224141419,577.9699707,5.943333149,0.79339534,4,64.18585968,14.10943222,3.935023546,4,10.3146574246601
-765285,1763795,155.3711395,1967.467163,2,0.198163271,466.5967407,9.520969391,0.389717698,6,49.51428604,5.918680191,-0.819740415,1,5.23035215287298
-1095285,2133795,171.0132599,2015.667236,4,0.342631578,234.6794586,6.205368519,0.203786731,5,42.50105286,5.251729488,-3.986586809,2,2.4818786597399
-1055285,1823795,193.9485168,1666.900757,5,0.199896902,275.4949951,10.67412376,0.181487799,5,57.80927658,7.193170547,-1.566262126,2,1.74952892536306
-1075285,1453795,173.4199829,2237.028076,3,0.175500005,328.9797058,8.484100342,0.217867866,5,50.17599869,4.826703548,-1.894313097,2,3.51505468879983
-915285,1943795,150.0523529,2689.18335,3,0.191752583,593.5250244,2.956082582,0.61193794,4,57.52164841,7.081707001,-1.242362142,4,8.11119636749881
-1025285,2033795,195.2382507,1916.47937,4,0.266000003,326.3067017,7.013999939,0.193909034,5,46.52099991,6.324061394,6.357321262,2,2.60495843540579
-85285,1713795,192.2722473,435.7334595,2,0.319555551,855.2651978,12.69872189,0.620973945,6,82.51333618,1.318338275,0.234893858,1,9.43372398689089
-1075285,1303795,149.2780914,2327.901611,3,0.282900006,371.9916992,8.603899956,0.273660779,6,46.33200073,5.689278126,1.198596478,1,4.12341361043581
-795285,1163795,129.6956787,1153.463867,2,0.327699989,355.848114,15.18785,0.211220875,5,64.87000275,0.908684909,-0.20094566,2,2.83718674838465
-1125285,1133795,177.2587128,1650.016113,2,0.259574473,357.4303894,13.8722868,0.178807855,5,55.44042587,2.430011988,-1.859702945,2,1.99078094855264
-975285,2293795,174.8443756,1574.672241,4,0.370000005,197.3477936,6.762599945,0.19256404,5,47.30400085,1.614104748,0.699556708,2,2.0367755582935
-1125285,1643795,189.8542328,1789.561768,5,0.335200012,301.2897949,10.6281004,0.208736807,5,60.88999939,4.219743252,-1.695899367,2,2.71024773655142
-1135285,2393795,190.7141266,2678.451172,5,0.370000005,945.0010986,0.17579785,0.645642161,4,47.09999847,12.91383266,3.219176292,4,12.3964257441449
-705285,2173795,177.7449493,1384.253662,2,0.276354164,346.3887024,8.438489914,0.350468099,6,35.17291641,3.635610104,-0.904281497,1,4.27216683405856
-775285,1953795,146.9971924,1692.850098,2,0.226847827,426.796051,9.186249733,0.436644018,7,46.66847992,9.384835243,-0.533773959,3,6.63746345963791
-915285,2033795,187.3959351,2598.807617,3,0.155052632,757.8380737,2.756052732,0.746910155,4,47.74210358,12.30558109,6.191670418,4,12.9634647637838
-1165285,1213795,182.6491089,2671.437988,1,0.172900006,866.5068359,7.534699917,0.688968182,4,58.23099899,23.50740242,10.97794914,4,15.2558201121874
-855285,2053795,197.6559601,2685.33252,3,0.170000002,554.1359863,1.751350045,0.63721168,4,35.29999924,9.150081635,1.641156673,4,8.74822822946972
-155285,1643795,165.8164368,457.7645264,2,0.352391303,802.0973511,13.49940205,0.506698549,6,62.82608795,1.056029558,0.57420218,1,5.4092820931242
-1015285,2013795,178.6802216,1879.84729,4,0.257216483,342.8582764,6.316288471,0.320899427,5,20.15154648,4.179285526,0.02362868,2,3.43424738423999
-1025285,1133795,170.2315674,1345.97229,2,0.256599993,284.4242859,15.67080021,0.163394049,5,44.83000183,2.856990337,-0.424128532,2,1.67983768837962
-795285,1413795,151.2090454,1785.5625,2,0.140799999,440.7608948,11.02620029,0.322597533,6,40.95800018,6.260272503,-1.032563925,1,3.91214852410711
-1045285,2133795,179.2472992,2079.937744,4,0.331999987,183.3710022,5.400300026,0.177175924,5,42.44800186,3.607872248,0.163259804,2,2.12321132397113
-1005285,1453795,148.2890778,1938.792969,4,0.195999995,255.6455536,10.61610031,0.193473026,5,47.14799881,6.75504446,0.867423296,2,2.74755922093217
-995285,1353795,126.7884903,1587.364868,5,0.206100002,245.1535492,12.95219994,0.158980027,5,27.76099968,2.216092825,-0.349803001,2,2.39875982413211
-555285,1743795,195.2113495,1247.192993,2,0.265656561,381.3510132,10.95227242,0.320705146,7,62.95959473,1.137232184,0.298870623,3,2.8724006711518
