"x","y","xm","ym","DIV_NAME","DIST_NAME","UPAZILA_NA","UNION_NAME","PH","SOM","K","CA","MG","N","P","S","B","CU","FE","MN","ZN","DEM","NDFI","NDVI","AEZ","LT","SDC","NEW_SPC","TEX","STYPE","AEZ_NAME","LT_Class","SDC_CLASS","New_SPC_Class","General_Soil_type","Topsoil_Texture","SPC","SPC_Class"
89.05050311,24.73415351,403978.535159528,2735844.38589391,"RAJSHAHI","NAOGAON","Raninagar","Kashimpur",6.9,1.5,0.1,5.9,1.6,0.1,5,57,0.4,2.3,36.6,15.8,0.6,13.9428272247314,-0.106872253119946,0.486204296350479,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.87410837,24.39559684,385832.25879762,2698489.10016545,"RAJSHAHI","RAJSHAHI","Puthia","Baneshwar",8.4,1.6,0.3,12.5,1.1,12,21,26,0.4,6,48,9,2,17,-0.192921295762062,0.523915946483612,11,"1","1",1,16,5,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
89.12780205,24.69646259,411769.529357516,2731618.76285126,"RAJSHAHI","NAOGAON","Raninagar","Kashimpur",6.4,1.8,0.1,5.3,1.3,0.1,4,19,0.3,2.9,202.2,41.2,1.7,12.7162828445435,-0.114043869078159,0.483421474695206,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
89.01298647,24.4190102,399934.231609012,2700974.40936886,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",7.6,0.9,0.3,13.5,1.8,15,44,48,0.4,7,105,7,5,15.1514120101929,-0.201847091317177,0.494938671588898,11,"1","1",1,13,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silty Clay Loam",1,"Slow"
88.79702199,24.36023421,377980.861897223,2694638.82827227,"RAJSHAHI","RAJSHAHI","Puthia","Baneshwar",8.1,2.4,0.3,27.5,6.2,15,20,30,0.5,3,26,7,3,18.3744583129883,-0.169834837317467,0.59792697429657,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.940525,24.92925321,393023.589650433,2757531.01611238,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",6.8,1.3,0.1,5.1,1.8,0.1,2,12,0.2,1.8,39,3.7,0.3,20.9476947784424,-0.253550320863724,0.501318991184235,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
89.09831813,24.69144258,408783.158564258,2731082.17487248,"RAJSHAHI","BOGRA","Bogra sadar","Asekpur",5.7,2.2,0.2,5.5,1.3,0.1,11,19,0.5,4.4,77,19.1,1.4,15.3503293991089,-0.112154200673103,0.480181604623795,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.77043633,24.18550652,375113.267690495,2675313.99756333,"RAJSHAHI","RAJSHAHI","Bagha","Bausa",7.2,1.3,0.7,16.2,1.2,31,45,30,0.5,4,17,4,1,11.97287940979,0.010209740139544,0.331217795610428,11,"1","1",1,11,1,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Aluvium (non-saline)","Silt Loam",1,"Slow"
88.91207996,24.82384417,390057.991002051,2745880.73792294,"RAJSHAHI","NAOGAON","Naogaon Sadar","Kirtipur",6.2,1.4,0.2,3,2.5,88,10,15,0.7,6,170,1,3,16.2911262512207,-0.104118064045906,0.492366254329681,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.95391631,24.93962347,394384.66408599,2758668.94036501,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.2,0.8,0.1,2.5,0.7,0.1,33,14,0.2,1.4,69,13.9,0.6,19.206600189209,-0.223098710179329,0.469680368900299,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.80980551,24.26183946,379184.437422954,2683731.9792149,"RAJSHAHI","RAJSHAHI","Charghat","Charghat",7.8,1.6,0.5,11.4,1,11,20,12,0.2,3,20,5,1,19.2863216400146,-0.232940644025803,0.536475419998169,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.27092057,24.55398236,426164.129423095,2715757.54494059,"RAJSHAHI","NATORE","Singra","Dahia",6,1.6,0.1,3.3,1.5,0.1,4,12,0.4,1.6,100,4.8,3.3,14.0383520126343,-0.105504520237446,0.511731326580048,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.93093194,24.91645923,392043.75338688,2756121.79658121,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",6.4,1.8,0.1,5.7,1.9,0.1,8,17,0.3,3.5,116,3.7,0.7,17.6557598114014,-0.233600631356239,0.501308619976044,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.79818617,24.38980281,378127.306318025,2697912.10061815,"RAJSHAHI","RAJSHAHI","Puthia","Baneshwar",8.1,2.5,0.3,22.6,5,12,20,22,0.2,6,31,27,1,19.7129096984863,-0.173288390040398,0.59098219871521,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.78797082,24.34278497,377045.846438971,2692714.56083784,"RAJSHAHI","RAJSHAHI","Puthia","Baneshwar",8.1,1.8,0.3,16.9,4.4,17,20,22,0.1,5,42,9,2,18.59983253479,-0.201287746429443,0.516213476657867,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.90462471,24.3699308,388904.498708971,2695622.24479694,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",7.9,0.2,0.2,7.2,0.7,20,60,54,0.5,8,45,21,5,17.7082328796387,-0.221208393573761,0.502511024475098,11,"1","1",1,16,5,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
88.90629984,24.98008215,389612.905271112,2763187.23791477,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.8,1.4,0.1,2.7,0.4,0.1,7,12,0.3,2.5,159,10.9,0.6,20.727294921875,-0.238807737827301,0.493814736604691,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.31355109,24.59697464,329253.785454358,2721368.67250383,"RAJSHAHI","CHAPAI","Chapai Sadar","Narayanpur",6.7,1.3,0.2,5.7,2.1,15.8,71.8,26,3.6,5.3,500,100,4.4,26.0275268554688,-0.186912253499031,0.428866893053055,26,"1","1",1,16,5,"High Barind Tract","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
89.3062251,24.54279773,429733.403468863,2714500.65179394,"RAJSHAHI","NATORE","Singra","Dahia",6.4,1.4,0.1,7,0.5,0.1,4,7,0.4,3.8,150,96,2.8,15.7491445541382,-0.135866448283195,0.515609800815582,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
89.11638145,24.40520847,410407.500877404,2699375.41070873,"RAJSHAHI","NATORE","Singra","Dahia",7.8,1.9,0.1,44.5,1.5,0.1,3,13,0.5,2.1,24,17.8,0.4,15.4008159637451,-0.17263226211071,0.552325785160065,11,"1","1",1,13,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silty Clay Loam",1,"Slow"
88.21210933,24.60327017,318990.141472153,2722195.63452692,"RAJSHAHI","CHAPAI","Shibganj","Durlabhpur",8.5,1.2,0.3,10.9,1.8,6,100,21,0.4,5,14,14,3,29.0668563842773,-0.191423878073692,0.536234378814697,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.1108464,24.71523344,410067.710238512,2733708.33114497,"RAJSHAHI","BOGRA","Adamdighi","Kundagram",5.8,1.7,0.2,4.7,1.8,0.9,11,44,0.7,5.5,110,100,5.4,16.0411643981934,-0.126915484666824,0.490934371948242,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
89.13548888,24.62243496,412495.550490035,2723416.62506021,"RAJSHAHI","BOGRA","Nandigram","Bhatgram",6.9,2.5,0.1,13,4.2,21,17,12,0.4,8.8,270,25,3.3,13.4872026443481,-0.0865445211529732,0.491764396429062,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.80755409,24.27903798,378972.170273487,2685638.39017536,"RAJSHAHI","RAJSHAHI","Charghat","Charghat",7.9,0.8,0.7,11,0.7,10,19,11,0.3,4,16,4,1,19.4476585388184,-0.22233547270298,0.478987097740173,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.05368026,24.68555174,404262.694442614,2730460.28473577,"RAJSHAHI","NAOGAON","Raninagar","Kashimpur",6.2,1.6,0.2,5.3,2.3,0.1,3,24,0.4,3.5,194.8,36,0.7,16.811897277832,-0.101510964334011,0.463252156972885,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.96956433,24.29568078,395430.379968757,2687350.06540872,"RAJSHAHI","NATORE","Bagatipara","Bagati Para",7.7,3.3,0.7,26.5,2.5,0.2,13,82,0.5,3.3,49,4,0.8,17.7845687866211,-0.169532895088196,0.492225795984268,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.05741329,24.72879874,404673.313177196,2735246.60006619,"RAJSHAHI","NAOGAON","Raninagar","Kashimpur",5.1,2.4,0.1,6,2.5,0.2,4,34,0.7,3.8,194.4,26,1.5,15.9168539047241,-0.136745169758797,0.512444198131561,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.32412474,24.47662818,330162.580221274,2708026.86272405,"RAJSHAHI","RAJSHAHI","Godagari","Char Ashariadaha",6.3,0.4,0.2,7.6,0.2,25,12,44,0.4,7,232,14,2,23.592866897583,-0.116135068237782,0.425321489572525,26,"1","1",1,16,5,"High Barind Tract","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
88.75754474,24.21467923,373832.45316967,2678555.99038449,"RAJSHAHI","RAJSHAHI","Charghat","Charghat",7.7,1.3,0.6,21.4,2,21,19,15,1,2,22,2,1,19.34987449646,-0.118516884744167,0.443874210119247,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.77762416,24.23004478,375886.561092273,2680239.48526936,"RAJSHAHI","RAJSHAHI","Charghat","Charghat",7.9,0.9,0.7,10.3,0.6,13,24,10,0.2,3,17,3,1,19.0029830932617,-0.102023869752884,0.509511649608612,11,"1","1",1,13,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silty Clay Loam",1,"Slow"
88.91250355,25.10920136,390353.998156121,2777481.14011259,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.1,1.8,0.1,0.9,0.4,0.1,12.2,14.3,0.2,1.2,84.4,13.2,0.7,23.1442699432373,-0.2475206553936,0.500421464443207,3,"1","1",1,9,2,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Aluvium","Loam",1,"Slow"
88.30299907,24.73119768,328369.022472068,2736247.74591338,"RAJSHAHI","CHAPAI","Gomastapur","Rohanpur",6.3,1.6,0.5,17.6,6.7,0.1,1,31,0.4,4.2,53.6,49.8,1,25.011043548584,-0.186063215136528,0.512597560882568,11,"1","1",1,16,5,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
88.23266229,24.78052869,321324.464766877,2741801.63899777,"RAJSHAHI","CHAPAI","Gomastapur","Rohanpur",6.2,1.9,0.5,20.2,6.6,0.1,2,38,0.9,8.5,83.4,54.6,0.7,24.3391208648682,-0.171045795083046,0.48321595788002,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.05887845,24.71952244,404814.440458072,2734218.37667573,"RAJSHAHI","NAOGAON","Raninagar","Kashimpur",5.9,2.2,0.1,5.3,1.7,0.2,3,18,0.5,4.1,253.6,24.2,1,17.9702243804932,-0.100554838776588,0.467225134372711,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.68121429,24.42113414,366297.179112358,2701489.48217204,"RAJSHAHI","RAJSHAHI","Durgapur","Dharmapur",7.1,1,0.1,11.6,3.2,6,13,13,0.1,4,61,43,4,17.9452495574951,-0.154806464910507,0.502185881137848,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.13186296,24.65788683,412153.322687438,2727344.5796663,"RAJSHAHI","BOGRA","Nandigram","Bhatgram",6.5,2.3,0.2,9.1,2.9,14,18,21,0.2,9.8,500,40,2.5,13.3222818374634,-0.0125987101346254,0.423000007867813,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
89.02712881,24.39028001,401345.786304369,2697782.96516827,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",6.8,1.4,0.2,11.1,2.9,13,45,34,0.3,7,40,35,3,19.6890697479248,-0.236545160412788,0.582716524600983,11,"1","1",1,13,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silty Clay Loam",1,"Slow"
89.00045768,24.89682845,399049.082456725,2753894.51585109,"RAJSHAHI","JOYPURHAT","Akkelpur","Gopinathpur",5.5,1.9,0.1,2.1,0.6,0.1,45,8,0.7,2.2,250,1.5,0.9,20.5334548950195,-0.217687085270882,0.499650925397873,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.63935064,24.43536786,362067.86761324,2703106.77922399,"RAJSHAHI","RAJSHAHI","Paba","Noahata",6.8,0.1,0.4,9,2.3,25,23,20,0.2,6,175,41,2,16.774320602417,-0.174687102437019,0.516170561313629,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
89.31838576,24.5831827,430987.207479249,2718966.22868523,"RAJSHAHI","BOGRA","Sariakandi","Kamalpur",6.5,2.1,0.2,7.6,2.4,28,18,18,0.3,3,225,88,0.7,14.4749917984009,-0.14199934899807,0.505088984966278,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.92533978,24.93690166,391496.902483612,2758390.04556461,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.9,1.1,0.1,3.6,1.4,0.1,6,13,0.4,1.9,61,4.6,0.4,19.4259815216064,-0.205634206533432,0.46715459227562,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
89.28825861,24.52379152,427902.81300246,2712405.41671748,"RAJSHAHI","NATORE","Singra","Dahia",6.5,1.7,0.1,9,1.5,0.1,6,14,0.2,2.9,118,65.6,1.4,13.9824123382568,-0.114994838833809,0.506130635738373,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.9049733,25.13962958,389622.054416868,2780857.00377926,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.4,1.7,0.1,1.4,0.8,0.1,0.4,15.9,0.3,3.1,282,28.3,2.1,25.4538555145264,-0.208145171403885,0.458060741424561,3,"1","1",1,9,2,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Aluvium","Loam",1,"Slow"
88.96046624,24.29082638,394503.016996111,2686819.39958221,"RAJSHAHI","NATORE","Bagatipara","Bagati Para",7.9,2.6,0.2,29,1.4,0.2,8,4,0.3,1.7,38,3,0.6,17.9547100067139,-0.187330320477486,0.471490830183029,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.90989387,24.95936684,389957.251885502,2760890.28140856,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.3,1.6,0.1,3.2,1.1,0.1,4,16,0.3,3,159,4.2,0.6,18.4032306671143,-0.282583862543106,0.493337392807007,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.81314381,24.28537397,379545.533110243,2686335.15392322,"RAJSHAHI","RAJSHAHI","Durgapur","Dharmapur",6.9,2.2,0.8,27.4,2.4,8,10,32,1.4,3,46,2,1,19.020206451416,-0.248711615800858,0.495600640773773,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.76491371,24.28008175,374644.951440436,2685791.6792457,"RAJSHAHI","RAJSHAHI","Durgapur","Dharmapur",6.8,2.3,1,26.6,4,10,9,36,1.6,5,40,3,1,19.5302429199219,-0.22279354929924,0.458106726408005,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.90987736,24.97313082,389967.827275994,2762414.53262549,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.5,1.9,0.1,4,1,0.1,2,14,0.4,5.9,255,9.3,0.6,19.7426872253418,-0.228405803442001,0.459144175052643,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.30483646,24.73795107,328564.149831571,2736993.42429037,"RAJSHAHI","CHAPAI","Gomastapur","Rohanpur",5.9,1.7,0.5,16.4,7.2,0.1,1,59,0.4,6.4,123.2,88.4,1.3,21.2064514160156,-0.144988387823105,0.501204907894135,26,"1","1",1,16,5,"High Barind Tract","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
88.79616878,24.34973717,377884.238379912,2693477.18522196,"RAJSHAHI","RAJSHAHI","Puthia","Baneshwar",8.2,2.5,0.3,30.4,7.5,21,10,22,0.2,5,29,11,1,16.6742248535156,-0.209094196557999,0.60326075553894,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.76525025,24.35325542,374751.029049736,2693894.30827489,"RAJSHAHI","RAJSHAHI","Puthia","Baneshwar",8.3,1.6,0.3,16.6,3.1,12,21,22,0.2,5,51,8,2,18.5307369232178,-0.2094806432724,0.533422708511353,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.0825739,24.66506953,305968.106288348,2729217.42575944,"RAJSHAHI","CHAPAI","Shibganj","Durlabhpur",8.6,0.4,0.2,8.9,1.4,7,40,17,1.9,4,29,11,4,23.7680931091309,-0.179111614823341,0.418614119291306,10,"1","1",1,11,1,"Active Ganges Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Aluvium (non-saline)","Silt Loam",1,"Slow"
89.0315779,24.77360926,402095.458277192,2740226.93386528,"RAJSHAHI","BOGRA","Adamdighi","Kundagram",6.9,1.6,0.1,7.2,1.7,0.1,7,11,0.8,4.4,120,5.8,1.8,15.0855054855347,-0.11525584757328,0.482650935649872,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.92567225,24.88788384,391487.593815312,2752961.55056677,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.7,0.7,0.2,2.8,1.1,0.1,10,11,0.3,1.4,55,8.5,0.5,20.1257591247559,-0.251568377017975,0.483601868152618,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
89.26623954,24.61785457,425727.737658204,2722832.52949255,"RAJSHAHI","BOGRA","Nandigram","Bhatgram",6,3.1,0.1,2.7,0.2,28,18,10,0.2,3,99,2,5.7,16.6392021179199,-0.125480011105537,0.506981611251831,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.98078401,24.94776912,397104.253056593,2759550.36350796,"RAJSHAHI","NAOGAON","Badalgachhi","Badalgachhi",5.9,1.5,0.1,2.2,0.8,0.1,2,11,0.4,2.4,140,1.8,0.4,21.7309494018555,-0.266640663146973,0.542330682277679,3,"1","1",1,9,6,"Tista Meander Floodplain","Highland","Imperfectly Drained","Slow","Noncalcareous Grey Floodplain Soils (non-saline)","Loam",1,"Slow"
88.30378615,24.79861199,328541.263499554,2743713.35308528,"RAJSHAHI","CHAPAI","Gomastapur","Rohanpur",8,0.4,0.2,7,1.5,0.1,5,34,0.5,1.2,18.2,18.8,0.5,21.8554992675781,-0.175107732415199,0.465255230665207,11,"1","1",1,16,5,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Dark Grey Floodplain Soils","Clay",1,"Slow"
89.09466243,24.71914377,408433.576248639,2734152.05460056,"RAJSHAHI","BOGRA","Adamdighi","Kundagram",5.6,2.4,0.1,4.2,1.1,0.2,17,13,0.7,3.8,90,8,2.4,19.549388885498,-0.131755486130714,0.513111054897308,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
89.08645223,24.67978702,407574.107052433,2729799.4623756,"RAJSHAHI","NAOGAON","Raninagar","Kashimpur",6,2.1,0.2,8.3,3,0.2,3,23,0.5,3.5,90,20.2,0.6,18.526611328125,-0.0954341888427734,0.483407378196716,25,"1","1",1,14,18,"Level Barind Tract","Highland","Imperfectly Drained","Slow","Shallow Grey Terrace Soils","Clay Loam",1,"Slow"
88.16375776,24.76250659,314329.963470746,2739897.33980868,"RAJSHAHI","CHAPAI","Shibganj","Durlabhpur",8.1,1.9,0.2,11.2,1.8,12,2,58,0.3,8,28,5,3,27.415828704834,-0.0994625762104988,0.430745422840118,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.7946753,24.25124026,377638.288301877,2682571.48378381,"RAJSHAHI","RAJSHAHI","Charghat","Charghat",8,2.2,0.5,11.1,0.8,9,19,15,0.9,4,17,5,1,19.1109561920166,-0.226473554968834,0.516282200813293,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.98462834,24.27946352,396946.107025562,2685543.10233109,"RAJSHAHI","NATORE","Bagatipara","Bagati Para",8,1.6,0.2,45.5,3.9,0.1,6,36,0.2,3.5,26,4,0.7,17.2187271118164,-0.1797766238451,0.513504922389984,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
88.81704271,24.4339625,380081.411918639,2702785.71116581,"RAJSHAHI","RAJSHAHI","Durgapur","Dharmapur",6.8,1,0.1,4.6,1.4,9,16,6,0.1,3,129,7,3,17.318208694458,-0.181445807218552,0.505698800086975,11,"1","1",1,11,3,"High Ganges River Floodplain","Highland","Imperfectly Drained","Slow","Calcareous Brown Floodplain Soils","Silt Loam",1,"Slow"
